Youtube Comments,Video ID
"""Heart of a Warrior... The UNLIKELY people God chooses."";;""I wanna show that GOSPEL, country, blues, rhythm and blues, jazz, rock 'n' roll are all just really one thing. Those are the American music and that is the American culture."";; :smiling_face_with_sunglasses: (We're an American Band);;Psalms 37;""Don’t worry about the wicked or envy those who do wrong."";;""For they shall soon be CUT DOWN like the grass, and wither as the green herb."";;""Trust in the LORD, and do GOOD; so shalt thou dwell in the land, and verily thou shalt be fed."";;""Delight :partying_face: yourself in the LORD; and he SHALL give you the DESIRES of your heart!!!"";;""COMMIT your way unto the LORD; TRUST in him; and he SHALL bring it to pass."";;""And he shall bring forth thy Righteousness as the LIGHT, and thy Judgment as the noonday."";;""Rest in the LORD, and wait PATIENTLY for him: worry not yourself because of him who prospers in his way, because of the man who brings wicked devices to pass."";;""Cease from anger, and forsake wrath: fret not thyself in any wise to do evil."";;""For evildoers shall be CUT OFF: but those that WAIT upon the LORD, they shall INHERIT the Earth."";""Soon sinners will disappear... Never to be found."";;""But the meek shall inherit the Earth; and shall DELIGHT themselves in the ABUNDANCE OF PEACE!!!"";;""The wicked plots against the just, and gnashs upon him with his teeth."";""The Lord shall LAUGH :rolling_on_the_floor_laughing: at him: for he see's :eyes:that his day is coming :skull_and_crossbones:."";;""The wicked have drawn out the sword, and have bent their bow, to cast down the poor and needy, and to slay such as be of upright conversation."";;""Their sword shall enter into their OWN heart, and their bows shall be broken!"";;""A LITTLE that a Righteous man has is better than the riches of MANY wicked!"";;""For the arms of the wicked shall be broken ... But the LORD UPHOLDS the Righteous."";;""The LORD knoweth the days of the upright: and their inheritance shall be FOREVER!!!"";;""They shall NOT be ashamed in the evil time: and in the days of famine they shall be satisfied."";;""The steps of a Good man are ordered by the LORD: and he DELIGHTS in his way."";;""Though he falls, he shall not be utterly cast down: for the LORD UPHOLDS him with His hand."";;https://youtu.be/Wzlky9Klu4I",N4vfuuReV5c
Hahahahahahaha,N4vfuuReV5c
:star::United_States::star: *BIDEN2020* :star::United_States::star:;;:trophy: *#46* :trophy:;;:star::United_States::star: *BIDEN2024* :star::United_States::star:,N4vfuuReV5c
"Don't care. Not concerned. I had the wild type, then Delta. I eat well, exercise regularly, and get plenty of sun. I will not be forced to take an experimental medical procedure that has more potential side effects than benefits. I will not be forced to see Covid as more of a threat to me than it is. I will not be forced or guilttripped into accepting limitations imposed by cowards' intolerance. The incompetent are trying to drag the world down to their level through sheer mass. As long as I live, natural losers will set no standard.",N4vfuuReV5c
Hey more fear porn,N4vfuuReV5c
let me know when this hyper panic bs narrative goes out of style. I gave up taking it seriously . They are running us through every letter of the alphabet.  They want to force the jab and mask us up for evermore..until we unite..and stop buying into it.;The Fauci virus is real..he mad sure of that..but every one that I know that got it said it's a flu..a bit different..but not worth sodomizing America over it.;;Let's GO Brandon.,N4vfuuReV5c
Fear mongering for daddy pharma.,N4vfuuReV5c
WHERE IS EVERYONES 4TH STIMULUS CHDCK TO,N4vfuuReV5c
Try a shot of whiskey.....does wonders.,N4vfuuReV5c
It's the vaccinated fault for not getting their booster.,N4vfuuReV5c
"Remember, this Covid stuff started as early as November 2019. So it wouldn't surprise me to see a repeat of 2020 but without lockdowns. This is all Biden's Build Covid Back Better plan. :winking_face:",N4vfuuReV5c
87% of people dying from Covid now are Trumpist antivaxxers.,N4vfuuReV5c
Was that hells bells,N4vfuuReV5c
This is just getting hilarious at this point. If you’re getting a booster because you think you won’t have to get a 4th shot come spring? You’re drinking too much propaganda cool aid.,N4vfuuReV5c
And a 40th dose does even more of nothing.,N4vfuuReV5c
"This is more BS from the BS factory.  To mention Falsey anywhere in the socalled reporting, makes it a fairy tale from the start.;the biggest thing that nobody seems to consider, or take into account, is that annually since this garbage lie started in the US in 2020 ( we all know this virus was all over the globe in 2019) the annual rate of extra deaths, fatalities, all illnesses, accidents, and long term chronic conditions, was close to zero.  In other words, there are no real differences in annual death rates since before all this began.  The propaganda machine has been cranking out the disinformation since the beginning of 2020.  In other words, lies, lies, and more lies, and the majority of sheep believe it all and swallow every drop of the covid koolaid.   Ever notice how influenza has completely disappeared from the stats since before 2020?   there is no accident that influenza has all but disappeared from the radar.  Think about that.   What bothers me the most is that people around the globe have either forgotten how to think critically, or they were never taught how to do it in the first place.  Question Everything!!!",N4vfuuReV5c
Its still Trump fault and china fault,N4vfuuReV5c
"Pandemic of the vaccinated. How sad. Tools tools tools, thats what they think we are and some people are tools",N4vfuuReV5c
They are so contagious we aren't wearing masks while interviewing medical staff :medical_symbol::unamused_face::face_with_rolling_eyes:,N4vfuuReV5c
Whoever's dirty green fingers giving boosters might need some gloves with that mask ..,N4vfuuReV5c
Take life long  booster shot ( prices would increase in the next variant due to availability issues) .. You get Anti bodies for life like drugs.. Paid and presented by vaccine companies.. Approved by Medical experts.. In line to armtwist WHO soon..,N4vfuuReV5c
Fauci you LIE!!!! Booster and vaccines DO NOT WORK!!! OMG STOP THE LIES!!!!,N4vfuuReV5c
this started over sea ....yes UNITED STATE KNOW THAT ...JUST BECAUSE OF ECONOMY IMPROVEMENT....virus need to come here to spread more mean MORE MONEY :money_bag:  .....VACCINE = :money_bag:  ...infected person = :money_bag:,N4vfuuReV5c
WRONG. It’s a vaccine induced surge. Variants are the cover. Each booster lowers your white blood cell count. FACT.,N4vfuuReV5c
Of course there's gonna be surge,N4vfuuReV5c
Vaccines save lives.,N4vfuuReV5c
This news channel is b.s.,N4vfuuReV5c
":face_with_rolling_eyes:, how many people have died or been hospitalized from the new variant?",N4vfuuReV5c
Lmao they really expect us to keep believing these lies and manipulations?,N4vfuuReV5c
"Anagram: a word, phrase, or name formed by rearranging the letters of another, such as cinema, formed from iceman.;;;Omicron   #anagram= moronic ;;Delta Omicron   #anagram = media control ;;No conspiracy theories, this speaks for itself and it’s hella weird..",N4vfuuReV5c
Can we please send all of these commies back to Russia :thumbs_up_medium_skin_tone:,N4vfuuReV5c
My covid blocker booze an smokes,N4vfuuReV5c
More people are getting vaccinated and yet it's crickets from Republicans about that stat. We have vaccine mandates yet the public is following them. Hahaha :grinning_face_with_sweat:,N4vfuuReV5c
I wonder how much did they pay Odell to say that he got it.,N4vfuuReV5c
Keep on pushing those pharmaceuticals! Let’s go Brandon!!,N4vfuuReV5c
Shout out to George Floyd on 569 days of sobriety. It took some tough love but he did it. Say his name liberals!!,N4vfuuReV5c
So the Pfizer pill due early March allows treating symptomatic Omnicron patients at home far away from clogged hospitals. Game changer. No prognosis for asymptomatic patients unknowingly and unmasked inadvertantly spreading Omnicron all over the place.,N4vfuuReV5c
If we stay home just 2 weeks we can stop the spread,N4vfuuReV5c
Y’all they even sounded a bell to make it seem scarier :face_with_tears_of_joy::face_with_tears_of_joy: propaganda,N4vfuuReV5c
Only a idiot would think the government and big phara haven't got the publics health and wellbeing in mind.,N4vfuuReV5c
"""You'll own nothing and you'll be happy.""  Sounds good to me. Just saying...I like happiness more than owning things.",N4vfuuReV5c
"How pathetic that if a few people believe this BS, they keep churning it out like we all believe it.",N4vfuuReV5c
"So you're saying the government knew about the o variant before it hit the states and YET AGAIN didn't act and shut down the borders, stop flights, and lockdown the country again? They get paid for what? Keep on voting for these incompetent politicians America, they'll be the end of us.",N4vfuuReV5c
Pushing fear !!!,N4vfuuReV5c
Ivermectin works better and it’s cheaper,N4vfuuReV5c
Lies lies lies,N4vfuuReV5c
This is fake news,N4vfuuReV5c
"Good gravy Biden has lost more Americans on his watch than Trump and yet people still trust him to lead our country????;Biden, the ""blood"" of all the Americans lost to Covid since January 20th is on your hands!!!!!!!!",N4vfuuReV5c
Wow 100 athletes across the country positive or were exposed in exposed daily so are all the other medical personnel,N4vfuuReV5c
"(WEF) founder Klaus Schwab wrote a book released in June 2020, celebrating the pandemic not as a crisis but an opportunity for a ‘new world.’ Title of he book? ;;*COVID19 THE GREAT RESET*;;The "" *Great Reset* "" ? :thinking_face:;;""Many of us are pondering when things will return to normal. The short response is: *never.* ""  Klaus Schwab;;*Question* : _How can an authority figure make such a declarative statement such as ""never"", so early on in the infancy stage of this new so called pandemic, writing a book no less in early 2020? How could he possibly know that?_ :thinking_face:;;""The pandemic represents a rare but narrow window of opportunity to reflect, reimagine, and *reset our world.* "" Schwab;;One of the main slogans and predictions based on the ""Great Reset"", which is hoped to be completed by 2030, is infamously stated by the WEF: ;;"" *You'll own nothing and be happy.* "" ;World Economic Forum 2020;;:thinking_face:",N4vfuuReV5c
It's so sad to see how many people died it really does make me sick,N4vfuuReV5c
"Oh GOD,  we're all going to die...",N4vfuuReV5c
Propaganda b.s.,N4vfuuReV5c
If the shots work why are so many on campus sick hmmmmm,N4vfuuReV5c
New variant means their vaxxed don’t do nothing,N4vfuuReV5c
Omicron is mild,N4vfuuReV5c
fake news!!,N4vfuuReV5c
Booster working t my butt,N4vfuuReV5c
*YAWN*,N4vfuuReV5c
"Here we go with the fear campaign again.. surge is mostly in collages and next to no deaths. This admin is so massively corrupt. The lies are a disgrace. NYC has double the cases of FL and TX. The shot don’t do crap. Shut down, masks and the shot is not the answer..unless your big pharma or a politician making billions",N4vfuuReV5c
"Like anyone would believe this idiot, so tired of hearing this BS.",N4vfuuReV5c
I was thought the name came from transformers,N4vfuuReV5c
https://www.youtube.com/watch?v=6lzaPqKf2zs,N4vfuuReV5c
There they go again with all of that premature talk. Just wait until mid January or so.,N4vfuuReV5c
With Omicron being a much milder variant that spreads much easier than all the others it could help bring the pandemic to an end.,N4vfuuReV5c
Stop scaring the Sheeple...........,N4vfuuReV5c
"As of 830pm on Dec 15th, 2021 this video has 75 dislikes.",N4vfuuReV5c
Spreading fear and disinformation  the media is disgusting,N4vfuuReV5c
I'm laughing so hard thanking THIS VIRUS IS FROM.AFRICA and yes USA GOVERNMENT ALREADY KNOW THAT ...AND STILL LET IT SPREAD YES ALL OVER UNITED STATE ....yes just to improve ECONOMY.....more virus mean more $$$$$ :money_bag:,N4vfuuReV5c
Fear mongering.,N4vfuuReV5c
Here in the uk omicron has hit. Overwhelming health service. Lock down coming. Stay safe USA and God Bless xxx,N4vfuuReV5c
Welcome to The Dusk Age;;What if it all begans like The Europe 1346 black death for very Good Stupidity Permanentlys :waxing_crescent_moon:;;Maybe make a dinosaur plant fossil liquid mix dna vaccine along with The regular vaccine;P.S. Freedom of Speech,N4vfuuReV5c
combination of delta and omni..  demoni,N4vfuuReV5c
Omnicron in the US? Sorry Americans :grimacing_face:,N4vfuuReV5c
"Folks, check out how they just recalled the dangerous drug Remdisivir, that the hospitals had been using for a year and a half along w intubation on covid patients.  ;;But it was a ""conspiracy theory"" to suggest that it was dangerous the whole time?;;yep yep!",N4vfuuReV5c
How is it that the homeless population throughout Western Civ is quite obviously unfazed by covid?,N4vfuuReV5c
How is it that Africa w pop of 1.2B and super low vaccination rate is incurring little to no covid sickness/death?,N4vfuuReV5c
"The FDA wants 75 yrs before release of FOIA info on Pfizer.;;Yes, the same Pfizer that still holds world record for largest criminal negligence payout in history $3B for bribing physicians and unscrupulous marketing of their drugs.",N4vfuuReV5c
"What actors, musicians, celebs, elites or politicians can you name right now that have truly passed ""of covid"" that were not already 100% for sure dying of unrelated serious pre existing conditions?",N4vfuuReV5c
"Folks, over 2yrs of this now and how many people do you honestly know of that died ""of covid"" without the presence of completely unrelated terminal illness?",N4vfuuReV5c
Sounds like the government knows something we don’t:thinking_face::thinking_face:Suspicious that a new virus is here out of the blue.   Manmade maybe????,N4vfuuReV5c
I thank God I live in the Free State of Florida. Masks and shot are optional. Open since always. No B lack L ooter M arxists burning and looting. Not to mention America's Govenor Ron DeSantis.,N4vfuuReV5c
Only 16 states remain without a confirmed case,N4vfuuReV5c
Omicron only hosted in the body who has jabs !,N4vfuuReV5c
Maybe if we let Omicron get some energon it will leave,N4vfuuReV5c
"Waterford Ireland has 100% vaccine rate and surging Covid.  If you took the jab, you were duped.",N4vfuuReV5c
"Waterford Ireland has 100% vaccine rate and surging Covid.  If you took the jab, you were duped.",N4vfuuReV5c
"Apply the following diet plan strictly for some days during covid 19 infection and you have no fear of any type of pneumonia and inflammation. Our body takes 15 days to produce antibodies against any virus and it is a natural way to avoid the over inflammation. ;Non  inflammatory food list ;1. All the meaty products [everything, like eggs,  pork, beef, mutton, chicken, fish etc.(eat them  grilled or boiled or you can use pure mustard oil or pure butter clarified to cook them )] . ;2. Wheat ( and all the products that are made from pure wheat, not biscuits or cookies because they contain vegetables oil). ;3. Gram, cheakpea( chana or kabuli chana). Masoor dal. ;5. Green leaves like spinach, lettuce, etc.  ( green leaves mustn't be sour, bitter or spicy ). ;6. All the Derry products (they must be made from pure animal milk like butter clarified,  curd, cheese, fresh milk ). ;7. Pure Mustard oil, turmeric powder, red chili powder , white sugar, sea salt, coriander powder and leaves, butter clarified. ;8. Lemon and curd ( lemon and curd are non  inflammatory things  but they act differently with different  foods, with the suggested foods they never be a cause for inflammation). ;If someone get affected with covid 19, he must avoid lemon for some days because he already would have eaten something that lemon acts as inflammatory thing. But if the patient would have been  eating  the suggested diet very strictly for more than 18 days then he can add lemon  in his regular diet it will never be inflammatory then. The patient has to apply this diet plan very very strictly because consumption of a single fruit, dry fruit, vegetable, or non suggested grain, lentil or vegetable oil can affect the whole result. ;Note feed your infants with mother milk or pure animal milk,( formula  milk acts like a poison during the covid 19 infection because it contains vegetables oil.;(if the patient follows this diet plan strictly his body acts over covid 19 like an animal body does, he may  get affected  but  never faces the worst ).",N4vfuuReV5c
"Why isn’t there a running death tracker on the news everyday? Why aren’t we shutting down the country? Why aren’t people staying home? Shouldn’t you shut things down for 2 weeks now there is a vaccine? What has changed? Wait, lol…….. we have a new President",N4vfuuReV5c
get these people out of our governments,N4vfuuReV5c
people are still watching this stuff 2 years later? we are going in 3 years now pretty soon! God bless the simple people who believe in this stuff! Good luck following advice from people who constantly say the world is overpopulated have fun following their advice and see where you end up!,N4vfuuReV5c
.,N4vfuuReV5c
"Bring me a better way of life i will join you, but remember i bring you the truth.  ;One Question, Where are you going ? when something continues to happen for more than one generation, the new generation  considers  the norm and they start thinking this is how its supposed to be, this is why Islam is teaching you, to question your faith, when you know that there is something wrong here, you feel there is something wrong, you question it in order to find the answer that is correct, this is how people come on the right path So dont be afraid Islam has the answers.;;Maybe you think you know about Islam, from things that you heard or saw, but let me Tell you, if you want to learn about Islam you need to learn from Proven Books and Proven Scholars, other wise you can own wrong knowledge. Example did you know that there was many Prophets  and  that Muhammad  (ﷺ)  ist the last Prophet and not the only one ? the Quran mention 25 Prophets, but we  know there was much more and they all come with the same Message.   May Allah guide you Inshallah.;;Quran 17:15  Whoever is guided is only guided for [the benefit of] his soul. And whoever errs only errs against it. And no bearer of burdens will bear the burden of another. And never would We punish until We sent a messenger.;;If you want to learn wath Islam and to be a Muslim means , watch the first Video that i linked up, the socond to know the  Purpose, the the third  to listen, the fourth to understand.  Maybe you like it so wath cloud stop you ? This Life is a Test and it ends with your death so dont waste Time, then  the Creator of Time gives you a limit.;;Quran 2:156  Inna Lillahi wa inna ilayhi raji`un  ;Indeed,  to Allah we  belong and to Allah we shall return.;;1.https://www.youtube.com/watch?v=juhY_Lrx0uc/ Islam's Contributions to Humanity;;2. https://www.youtube.com/watch?v=ifllgTA2pmY&t=4244s / The Purpose of Life  Jeffrey Lang;;3. https://www.youtube.com/watch?v=azRV6zSEXvo&list=PLyzp4ZDHGKvSatIbj5Rnlb36zEc22G6 / Quran: 79. Surat AnNaziat (Those Who Drag Forth);;4. https://www.youtube.com/watch?v=8bnrhQn7dlk&list=WL&index=32 / (Conversation Between  Prophet Jesus And Allah )Surah Al Ma'idah verses 109  120;;More Information, Videos, Links  about Islam on my Channel,(Playlists) ;;If you belive there is one Creator, but you have issues in your Life, pray for guidens and you will be guidet Inshallah.; The Most reciting Quran surah, when Muslims  pray is:;Surah al Fatiah (English) translation.;;In the Name of Allah—the Most Compassionate, Most Merciful.;All praise is for Allah—Lord of all worlds,;the Most Compassionate, Most Merciful,;Master of the Day of Judgment.;You ˹alone˺ we worship and You ˹alone˺ we ask for help.;Guide us along the Straight Path,;the Path of those You have blessed—not those You are displeased with, or those who are astray.",N4vfuuReV5c
the mainstream media lies and constant bullshitting continues we understand you like the ratings,N4vfuuReV5c
More jab ever 6 month for the sheep's,N4vfuuReV5c
People still believe what Fauci said?? He is totally a lier!,N4vfuuReV5c
"Imagine a virus so dangerous that every ""health expert"" and Democratic leader, including the president, has broken the ""safety rules"" multiple times, usually on video.",N4vfuuReV5c
OMIGERD!!!!,N4vfuuReV5c
Rise Up  fight to keep your freedom;;https://youtu.be/MAEkc4s4oKQ,N4vfuuReV5c
Fear Porn. Give them Ivermectin! Let's go Brandon,N4vfuuReV5c
Dislike,N4vfuuReV5c
"This is for the American Christians in the audience. ;Vaccination is a Christian and patriotic duty. It has never been anything else.;Anyone you see here talking about how the pandemic only kills the elderly and sick has forgotten that the elderly and sick should be the special concern of Christians, not the ones we turn our back on. Caring for others is a bedrock Christian duty. Vaccinations and masks are imperfect solutions, but they are what we have, so we must use them.;It is that simple. If you hear anything different from the pulpit, find another church. I don’t believe God’s patience with this flood of deceitful, poisonous antivax rhetoric is going to last forever. ;;;We are called to be our brother’s keeper. We are told to support the weaker brother. We are told to love our neighbor.;;Bear one another's burdens, and so fulfill the law of Christ. Galatians",N4vfuuReV5c
Fear porn,N4vfuuReV5c
I wonder if all these lung problems have any thing to do with the dusty clouds and odd smells we have been having in the air.  What is going on?,N4vfuuReV5c
I’m an essential worker and I’ve been working this whole pandemic. I now have covid because people can’t get fucking vaccinated….,N4vfuuReV5c
They are milking this,N4vfuuReV5c
79% of omicron causes are with the fully vaccinated ;Source cdc,N4vfuuReV5c
Level red alert? LMMFAO,N4vfuuReV5c
"The government is using cult tactics here. Mask for stripping of identity. Separate from friends and family. The out of control narcissistic leader calls himself ""science"" and is not to be questioned.",N4vfuuReV5c
The Biden /Mayorkas variant only infects white people,N4vfuuReV5c
"5:21 ewww... I threw up in my mouth, you people need to put up a warning for stuff like this",N4vfuuReV5c
"The mandate for pills will be now put into play by our beloved president, let's go Brandon",N4vfuuReV5c
If only vaxxed can fly...htf did the variants of come to our country? Must be only vaxxed getting it,N4vfuuReV5c
"Fauci basically told Zuckerberg the vaccines still make ppl sick. But hey, the sheep will still line up to get ""boosted"". Unreal how gullible ppl are....",N4vfuuReV5c
SARS!!!!!,N4vfuuReV5c
Anyone who believes this BS channel is a sucker and a sheep. Nothing but lies from these thieves. May they rot in hell for their obvious participation in CRIMES AGAINST HUMANITY,N4vfuuReV5c
How pathetic is youtube to hide the dislike button to make the propaganda outlets Not look so bad with such an extremely high number of dislikes compared to likes.HOW PATHETIC!!,N4vfuuReV5c
ABC is non news propaganda paid to scare the public.Stop listening to and believing a word these alphabet outlets funded by the globalist elite and communist China.Fauci is responsible for Covid being released into the worldWhy is he telling us what to do on TV and NOT in handcuffs being sentenced to a minimum of life in prison.,N4vfuuReV5c
Well you'd think it was 99% the way it's been propagated.,N4vfuuReV5c
Hmm...Network News brought to you by Pfizer...as the saying goes Alec Baldwin is more deadly than Omicron...according to the current data and the science...lots of empty holes in this reporting!,N4vfuuReV5c
There is no vaccine. Fauci's job is to get rid of all the P E N S I O N Recipients. All the treasury bonds were taken out of the country in the late 90s.,N4vfuuReV5c
"The first 3 shots didn’t work, so we need a fourth",N4vfuuReV5c
https://youtu.be/bWYgkrjRruk,N4vfuuReV5c
FUNNY HOW WHEN THEY NEED THIER NARRATIVE FILLED THEY MAKE IT HAPPEN. UP YOUR IMMUNE SYSTEM FOLKS..I DONT TRUST THE GOV..THE WHO..FOUCHI..CDC..DOCTORS..NONE OF THEM..ALL YOU HAVE TO DO IS GO RESEARCH AND REALLY LOOK AT IT ALL AND IF YOU HAVENT ALREADY FIGURED IT OUT ...YOU WILL!!!!!!.THERES A PLANDEMIC BY DESIGN AND THOSE THAT ALOT ARE TRUSTING ARE THE ONES BEHIND IT ALL...HAVENT BEEN SICK FOR OVER 2 YRS..1.PRAYING..2.500MG DAILY VITAMINC..6000IU OF D3 AND 25 MG OF ZINC. ON TOP OF THAT A HOMEMADE IMMUNE BOOSTER..TAKE AN AIRTIGHT JAR GET 100% RAW HONEY LAYER THE BOTTOM OF JAR WITH HONEY AND A LAYER OF THINLY SLICED LEMON W PEEL CONT TO DO THAT UNTIL YOUR JAR IS 1in 1/2 FROM THE TOP..ROTATE JAR UPSIDE DOWN AND UPRIGHT 1 X DAILY ..TAKE 2 TABLESPOONS A DAY AFTER FIRST 12HOURS READY TO USE,N4vfuuReV5c
"Pandemic of the vaccinated now,wth",N4vfuuReV5c
"Critical  issues (1) Peoples' Constitutional Right to Protection Under the Law; and (2) Officer Potter's Sworn Duty to uphold that Law. Duante's actions violated Constitution, Officer's mistake",N4vfuuReV5c
Fake news only in America and western countries have this problem..,N4vfuuReV5c
More fear porn from the cowards on the left?,N4vfuuReV5c
Third wave and fourth wave.,N4vfuuReV5c
What comes after omnicrom?,N4vfuuReV5c
Our politicians at this point pose a greater risk to Americans than COVID,N4vfuuReV5c
Guys covid is bad stop with what u think people are sick and dying its not propaganda,N4vfuuReV5c
This is madness  :angry_face: JUST SAY NO   :syringe:,N4vfuuReV5c
It makes sense why they wanted to remove the dislikes,N4vfuuReV5c
The funny thing... the pill if taken within 3 days..... but you all were zero interested in listening about ivermectin or HQ!!!   Cuz you want to sell expensive drugs.  But wait.........  have you not done your journalistic investigation????   Nope because if you did you would see that the numbers of people who got it in S Africa  and hospitalized is so small!!   So small that you don't want to even talk about it the truth.  It's shameful  how you are scaring people...,N4vfuuReV5c
"97% cases are not omicron. It's good or bad news? Here's a Covid number: Delta variants killed 200K people worldwide in 1 week mostly in India, Omicron killed 0 people in 1 month (except a doubtful report of 1 Omicron fatality from lonfon)",N4vfuuReV5c
Fauci is just as good as Biren :expressionless_face:,N4vfuuReV5c
I find it so stupid how they put kids back online after someone gets infected. Why not prevent it beforehand by putting everyone back online…um..idk..now????,N4vfuuReV5c
Dislike,N4vfuuReV5c
The day the plandemic ends will be the day we say no to the bullshit and stop complying. We have to stand for our freedom; and NO!!! I’m not accepting omicron as reality . Stop the reset,N4vfuuReV5c
Before Omicron hit there wasn’t much talk of Delta surging in the US. Now a new strain is out so Delta decides to surge all over again? :face_with_rolling_eyes:,N4vfuuReV5c
Right  ok :OK_hand:,N4vfuuReV5c
"The Omicron variant virus ravages all countries in the world, and peaceful coexistence with the variant virus is an illusion. In the species, only because of its strong antibodies and high immunity, the virus does not develop disease in the body of the vector invasive species and presents the virus carrier as the carrier of transmission.  It will also spread to people or animals without antibodies and immunity, so why do we need to be vaccinated is to increase our own antibodies and immunity to fight the virus. There is no such thing as peaceful coexistence with the virus. It is the carrier of the virus, such as antibodies.  People with weak immunity are also likely to get sick again. Therefore, virus invasive species are the survival problem of viruses. It considers whether certain species can mediate the invasion, whether the invasive species has antibodies and immunity. If the weak are more likely to invade, the variant  Viruses must evolve into highly contagious strains in order to survive. Some viruses decay and die due to the passage of time or the strength of host antibodies. This is an act of confrontation. Human thinking is to coexist peacefully. On the contrary, the natural environment is natural selection.  The fittest survive, and the uncomfortable are eliminated.  At present, the vaccination rate of all countries in the world is not completely consistent. Some countries are temporarily higher than ours. However, because there are still people who have not been vaccinated in the country, there are more serious illnesses and deaths. Therefore, foreigners and tourists are prohibited from entering the country and the borders are strictly blocked.  It is necessary. Europe and the United States also prohibit the entry of passengers from severely affected countries and regions. Each country’s epidemic prevention measures and policies must be strictly adhered to, and stand firm in the countercurrent of the global variant virus. Governments of all countries must be prepared for emergency response and medical protection.  Measures, if necessary, strictly block borders, prohibit entry of passengers, pay attention to personal hygiene, wash hands frequently, wear masks, maintain social distancing, strengthen vaccination, and prevent viruses from invading communities are still the most important, so as to avoid the country and the people.  Life hazards and property losses, the epidemic prevention and medical staff all over the world thank you for your contributions, please protect the people of the world and the United States from the raging and suffering of the Covid19Omicron variant virus.",N4vfuuReV5c
Fake News,N4vfuuReV5c
The usual BS.,N4vfuuReV5c
"So, maybe, one death is the cause for mass hysteria? This is unbelievable how silly they look.",N4vfuuReV5c
I wonder what theories and conspiracies and nonsense people are going to make up about the pills now.  I'm just waiting to see what stupid s*** comes out of that.,N4vfuuReV5c
"One day, people are going to realize without being vaccinated and allowing this thing to spread variants will continue to mutate people will continue to die. I'm not sure what is so hard about understanding that. I just have to chalk it up to stupidity which will never change I suppose.",N4vfuuReV5c
"The pill is most likely a “knock off” of ivermectin, you know, the medicine that doctors were forbidden to use and why, big pharma wasnt profiting from it and thats the only reason. All of this is a whole bunch of bull$hit pulling the wool over your eyes!!",N4vfuuReV5c
"These students are FULLY vaccinated!! Whats the point, oh less severe! You are still contagious!! Sheesh!",N4vfuuReV5c
They said it wasn't in us and now its all over the US.,N4vfuuReV5c
Stop with your fucken lies we are American not Chinese stop with your bullshit ABC news stop being traders,N4vfuuReV5c
Why are you making this new variant sound more dangerous than it really is because hospital Rates are not up because of the new variant. You guys really love the money Pfizer and Moderno is giving you and I’m vaccinated and so are my kids.,N4vfuuReV5c
"Ok news networks, you can report on covid how much you like, but no one is scared, no one is believing the lies and no one definitely doesn't think they need any more shots, Just cut the nonsense now.",N4vfuuReV5c
How come this omicron reached ya world if it's the African out break,N4vfuuReV5c
And the CDC also officially shows that 647 000 people Americans die each year of heart disease in the US . And so if the pandemic is two years old and 800 000 deaths have occurred from Covid then it means only 400 000 per year … so that is more than 200 000 less deaths  per year from Covid than heart disease .,N4vfuuReV5c
Prepare guys for another 2 years of fear mongering and bullshit!,N4vfuuReV5c
Happy Christmas to all you! If you survive until then and during Christmas...,N4vfuuReV5c
"The mildest strain so far, no need for fear",N4vfuuReV5c
Fake news,N4vfuuReV5c
I think we need other lockdown I hope lawmaker s pss something for lockdown in us,N4vfuuReV5c
https://www.youtube.com/watch?v=43afAYrePws;;https://www.youtube.com/watch?v=Vyd4Iq_TdVo,N4vfuuReV5c
God's judgement is coming to this sinful humanity rapture of the church can occur any moment and the 7 year of the nightmares of the great tribulation will begin,N4vfuuReV5c
When's Americans going to wake up other thinking about is going that SpiderMan movie going out to dinner going to games going shopping I think we should shut everything down,N4vfuuReV5c
the delta will be the one getting people really sick but the other one will be spreading faster people to people and how did all the deer in Canada get the COVID they are not even close to people to get it now all the deer in Canada has the COVID and are thinking they might come into the USA I guess the deer forgot to wear there mask lol but I think it's in the air in some states and the COVID came from the air from space are ozon is disappearing,N4vfuuReV5c
so how would you take the pill every 3 days take it how would you no when they might get it take it 3 days  before you get it like you no the day your going to get COVID damit man,N4vfuuReV5c
The world is under attack! Multibillionaire criminals are planning a New World Order that will impose worldwide tyranny.,N4vfuuReV5c
"PA has 7,000 new hospital cases every day now;;We are screwed;;Vaccine is not working",N4vfuuReV5c
less severe cold. lol :face_with_tears_of_joy:,N4vfuuReV5c
Wah wah wah wah wah I’m not getting a vaccine wah wah wah wah it’s my right wah wah wah wah bunch of :clown_face:s and snowflakes,N4vfuuReV5c
It's a story. Lynch the new world order.,N4vfuuReV5c
To all my unvaxxed brethren out there: HOLD THE LINE!,N4vfuuReV5c
This is only the collateral effects from the vac***ine.,N4vfuuReV5c
Pill came out before omicron :confused_face::thinking_face:,N4vfuuReV5c
They need to shut down in shut this virus down,N4vfuuReV5c
"Just Observable, Verifiable Facts  Fauci lied early on whether Public needed to wear masks (conserve for Hospitals), and Fauci keeps going up on % vaccinated to reach Herd Immunity. Not Right wing, Just Observation on behaviors of Fauci. My observations are on Trust issues. There is some evidence that Fauci some NIH members were absolutely against Obama's Ban on GainOfFunction Research when Obama was President. Was Obama a Right Wing Talking point. If the US Government is involved in continuing GainOfFunction research don't you think we should know Why? and even more importantly Where?",N4vfuuReV5c
"Oh, cram it, you Disney kooks! I’m more scared of Mickey Mouse than this variant!",N4vfuuReV5c
Oohh nnoo double penetration,N4vfuuReV5c
